file,x,y,elevation,slope,relative_depth,flow_proxy,label
DEVDI_POINT_CLOUD_511671,258496.035,2535218.977,-20.1620,0.0000,1.4590,0.1189,-1
DEVDI_POINT_CLOUD_511671,258510.035,2535218.977,-20.2350,0.0000,1.5320,0.1249,-1
DEVDI_POINT_CLOUD_511671,258512.035,2535218.977,-20.2370,0.3597,1.5340,0.1251,-1
DEVDI_POINT_CLOUD_511671,258513.035,2535218.977,-20.2280,0.5154,1.5250,0.1243,-1
DEVDI_POINT_CLOUD_511671,258516.035,2535218.977,-20.2920,0.0000,1.5890,0.1295,-1
DEVDI_POINT_CLOUD_511671,258519.035,2535218.977,-20.2810,0.0000,1.5780,0.1286,-1
DEVDI_POINT_CLOUD_511671,258523.035,2535218.977,-19.5480,0.0000,0.8450,0.0689,-1
DEVDI_POINT_CLOUD_511671,258530.035,2535218.977,-19.8700,0.1597,1.1670,0.0951,-1
DEVDI_POINT_CLOUD_511671,258536.035,2535218.977,-18.8980,0.0000,0.1950,0.0159,-1
DEVDI_POINT_CLOUD_511671,258430.035,2535219.977,-18.9200,0.2548,0.2170,0.0177,-1
DEVDI_POINT_CLOUD_511671,258433.035,2535219.977,-19.0170,0.0000,0.3140,0.0256,-1
DEVDI_POINT_CLOUD_511671,258436.035,2535219.977,-19.1280,0.0000,0.4250,0.0346,-1
DEVDI_POINT_CLOUD_511671,258455.035,2535219.977,-19.6120,0.0000,0.9090,0.0741,-1
DEVDI_POINT_CLOUD_511671,258462.035,2535219.977,-18.9670,0.0000,0.2640,0.0215,-1
DEVDI_POINT_CLOUD_511671,258486.035,2535219.977,-19.8380,0.0000,1.1350,0.0925,-1
DEVDI_POINT_CLOUD_511671,258492.035,2535219.977,-20.1480,0.0000,1.4450,0.1178,-1
DEVDI_POINT_CLOUD_511671,258494.035,2535219.977,-20.1290,0.3217,1.4260,0.1163,-1
DEVDI_POINT_CLOUD_511671,258495.035,2535219.977,-20.1520,0.4552,1.4490,0.1181,-1
DEVDI_POINT_CLOUD_511671,258501.035,2535219.977,-20.1940,0.3317,1.4910,0.1216,-1
DEVDI_POINT_CLOUD_511671,258503.035,2535219.977,-20.2140,0.3417,1.5110,0.1232,-1
DEVDI_POINT_CLOUD_511671,258513.035,2535219.977,-20.2380,0.3597,1.5350,0.1251,-1
DEVDI_POINT_CLOUD_511671,258521.035,2535219.977,-20.2780,0.0000,1.5750,0.1284,-1
DEVDI_POINT_CLOUD_511671,258561.035,2535219.977,-19.1250,0.0000,0.4220,0.0344,-1
DEVDI_POINT_CLOUD_511671,258430.035,2535220.977,-18.9990,0.2943,0.2960,0.0241,-1
DEVDI_POINT_CLOUD_511671,258458.035,2535220.977,-20.4120,0.0000,1.7090,0.1393,-1
DEVDI_POINT_CLOUD_511671,258480.035,2535220.977,-19.5260,0.0000,0.8230,0.0671,-1
DEVDI_POINT_CLOUD_511671,258495.035,2535220.977,-20.1750,0.3217,1.4720,0.1200,-1
DEVDI_POINT_CLOUD_511671,258498.035,2535220.977,-20.1870,0.3327,1.4840,0.1210,-1
DEVDI_POINT_CLOUD_511671,258499.035,2535220.977,-20.1740,0.3392,1.4710,0.1199,-1
DEVDI_POINT_CLOUD_511671,258501.035,2535220.977,-20.1720,0.3427,1.4690,0.1198,-1
DEVDI_POINT_CLOUD_511671,258503.035,2535220.977,-20.1920,0.4893,1.4890,0.1214,-1
DEVDI_POINT_CLOUD_511671,258504.035,2535220.977,-20.1870,0.3417,1.4840,0.1210,-1
DEVDI_POINT_CLOUD_511671,258509.035,2535220.977,-20.2620,0.0000,1.5590,0.1271,-1
DEVDI_POINT_CLOUD_511671,258518.035,2535220.977,-20.2410,0.3667,1.5380,0.1254,-1
DEVDI_POINT_CLOUD_511671,258522.035,2535220.977,-20.2910,0.3937,1.5880,0.1295,-1
DEVDI_POINT_CLOUD_511671,258527.035,2535220.977,-18.8420,0.0000,0.1390,0.0113,-1
DEVDI_POINT_CLOUD_511671,258529.035,2535220.977,-19.2190,0.0000,0.5160,0.0421,-1
DEVDI_POINT_CLOUD_511671,258534.035,2535220.977,-19.7080,0.0000,1.0050,0.0819,-1
DEVDI_POINT_CLOUD_511671,258538.035,2535220.977,-19.1490,0.2688,0.4460,0.0364,-1
DEVDI_POINT_CLOUD_511671,258551.035,2535220.977,-18.9890,0.0000,0.2860,0.0233,-1
DEVDI_POINT_CLOUD_511671,258560.035,2535220.977,-19.2210,0.0000,0.5180,0.0422,-1
DEVDI_POINT_CLOUD_511671,258427.035,2535221.977,-18.8640,0.0000,0.1610,0.0131,-1
DEVDI_POINT_CLOUD_511671,258432.035,2535221.977,-19.0060,0.2453,0.3030,0.0247,-1
DEVDI_POINT_CLOUD_511671,258435.035,2535221.977,-19.1030,0.0000,0.4000,0.0326,-1
DEVDI_POINT_CLOUD_511671,258439.035,2535221.977,-18.8960,0.0000,0.1930,0.0157,-1
DEVDI_POINT_CLOUD_511671,258460.035,2535221.977,-19.8790,0.0000,1.1760,0.0959,-1
DEVDI_POINT_CLOUD_511671,258486.035,2535221.977,-20.0340,0.0000,1.3310,0.1085,-1
DEVDI_POINT_CLOUD_511671,258492.035,2535221.977,-20.1410,0.0000,1.4380,0.1172,-1
DEVDI_POINT_CLOUD_511671,258502.035,2535221.977,-20.2070,0.0000,1.5040,0.1226,-1
DEVDI_POINT_CLOUD_511671,258506.035,2535221.977,-20.1980,0.0000,1.4950,0.1219,-1
DEVDI_POINT_CLOUD_511671,258514.035,2535221.977,-20.2580,0.0000,1.5550,0.1268,-1
DEVDI_POINT_CLOUD_511671,258518.035,2535221.977,-20.2420,0.3662,1.5390,0.1255,-1
DEVDI_POINT_CLOUD_511671,258522.035,2535221.977,-20.2960,0.0150,1.5930,0.1299,-1
DEVDI_POINT_CLOUD_511671,258531.035,2535221.977,-19.2680,0.0000,0.5650,0.0461,-1
DEVDI_POINT_CLOUD_511671,258535.035,2535221.977,-19.4750,0.0002,0.7720,0.0629,-1
DEVDI_POINT_CLOUD_511671,258538.035,2535221.977,-18.9710,0.0465,0.2680,0.0218,-1
DEVDI_POINT_CLOUD_511671,258563.035,2535221.977,-19.1730,0.0000,0.4700,0.0383,-1
DEVDI_POINT_CLOUD_511671,258425.035,2535222.977,-18.8020,0.0000,0.0990,0.0081,-1
DEVDI_POINT_CLOUD_511671,258432.035,2535222.977,-19.0180,0.2513,0.3150,0.0257,-1
DEVDI_POINT_CLOUD_511671,258436.035,2535222.977,-19.0360,0.0000,0.3330,0.0271,-1
DEVDI_POINT_CLOUD_511671,258489.035,2535222.977,-20.0340,0.2907,1.3310,0.1085,-1
DEVDI_POINT_CLOUD_511671,258491.035,2535222.977,-20.0990,0.0000,1.3960,0.1138,-1
DEVDI_POINT_CLOUD_511671,258505.035,2535222.977,-20.2310,0.0000,1.5280,0.1246,-1
DEVDI_POINT_CLOUD_511671,258513.035,2535222.977,-20.2360,0.0000,1.5330,0.1250,-1
DEVDI_POINT_CLOUD_511671,258517.035,2535222.977,-20.2420,0.0000,1.5390,0.1255,-1
DEVDI_POINT_CLOUD_511671,258522.035,2535222.977,-20.2610,0.3937,1.5580,0.1270,-1
DEVDI_POINT_CLOUD_511671,258525.035,2535222.977,-20.2710,0.0000,1.5680,0.1278,-1
DEVDI_POINT_CLOUD_511671,258532.035,2535222.977,-19.5690,0.0000,0.8660,0.0706,-1
DEVDI_POINT_CLOUD_511671,258534.035,2535222.977,-19.6680,0.0002,0.9650,0.0787,-1
DEVDI_POINT_CLOUD_511671,258535.035,2535222.977,-19.5090,0.0169,0.8060,0.0657,-1
DEVDI_POINT_CLOUD_511671,258536.035,2535222.977,-19.6650,0.0860,0.9620,0.0784,-1
DEVDI_POINT_CLOUD_511671,258537.035,2535222.977,-19.6810,0.2115,0.9780,0.0797,-1
DEVDI_POINT_CLOUD_511671,258538.035,2535222.977,-19.2420,0.2823,0.5390,0.0439,-1
DEVDI_POINT_CLOUD_511671,258541.035,2535222.977,-18.7670,0.0000,0.0640,0.0052,-1
DEVDI_POINT_CLOUD_511671,258559.035,2535222.977,-18.7950,0.0000,0.0920,0.0075,-1
DEVDI_POINT_CLOUD_511671,258565.035,2535222.977,-18.9010,0.0000,0.1980,0.0161,-1
DEVDI_POINT_CLOUD_511671,259055.035,2535222.977,-18.7680,0.0000,0.0650,0.0053,-1
DEVDI_POINT_CLOUD_511671,258489.035,2535223.977,-20.0900,0.2627,1.3870,0.1131,-1
DEVDI_POINT_CLOUD_511671,258507.035,2535223.977,-20.2390,0.0000,1.5360,0.1252,-1
DEVDI_POINT_CLOUD_511671,258518.035,2535223.977,-20.2410,0.0000,1.5380,0.1254,-1
DEVDI_POINT_CLOUD_511671,258523.035,2535223.977,-20.3050,0.3912,1.6020,0.1306,-1
DEVDI_POINT_CLOUD_511671,258526.035,2535223.977,-20.2660,0.3952,1.5630,0.1274,-1
DEVDI_POINT_CLOUD_511671,258561.035,2535223.977,-19.3630,0.0698,0.6600,0.0538,-1
DEVDI_POINT_CLOUD_511671,258562.035,2535223.977,-19.3690,0.0515,0.6660,0.0543,-1
DEVDI_POINT_CLOUD_511671,258563.035,2535223.977,-19.2600,0.0698,0.5570,0.0454,-1
DEVDI_POINT_CLOUD_511671,259056.035,2535223.977,-18.8300,0.3313,0.1270,0.0104,-1
DEVDI_POINT_CLOUD_511671,258438.035,2535224.977,-18.7320,0.0000,0.0290,0.0024,-1
DEVDI_POINT_CLOUD_511671,258450.035,2535224.977,-18.9250,0.0000,0.2220,0.0181,-1
DEVDI_POINT_CLOUD_511671,258452.035,2535224.977,-18.9170,0.3888,0.2140,0.0174,-1
DEVDI_POINT_CLOUD_511671,258480.035,2535224.977,-19.5240,0.0000,0.8210,0.0669,-1
DEVDI_POINT_CLOUD_511671,258496.035,2535224.977,-20.1900,0.0000,1.4870,0.1212,-1
DEVDI_POINT_CLOUD_511671,258499.035,2535224.977,-20.1780,0.0000,1.4750,0.1203,-1
DEVDI_POINT_CLOUD_511671,258510.035,2535224.977,-20.2560,0.3762,1.5530,0.1266,-1
DEVDI_POINT_CLOUD_511671,258511.035,2535224.977,-20.2610,0.0160,1.5580,0.1270,-1
DEVDI_POINT_CLOUD_511671,258512.035,2535224.977,-20.2880,0.3762,1.5850,0.1292,-1
DEVDI_POINT_CLOUD_511671,258523.035,2535224.977,-20.2910,0.5738,1.5880,0.1295,-1
DEVDI_POINT_CLOUD_511671,258524.035,2535224.977,-20.3350,0.0080,1.6320,0.1331,-1
DEVDI_POINT_CLOUD_511671,258525.035,2535224.977,-20.3070,0.0180,1.6040,0.1308,-1
DEVDI_POINT_CLOUD_511671,258526.035,2535224.977,-20.2990,0.5502,1.5960,0.1301,-1
DEVDI_POINT_CLOUD_511671,258528.035,2535224.977,-20.2490,0.0000,1.5460,0.1260,-1
DEVDI_POINT_CLOUD_511671,258530.035,2535224.977,-20.1120,0.0000,1.4090,0.1149,-1
DEVDI_POINT_CLOUD_511671,259056.035,2535224.977,-18.8460,0.3393,0.1430,0.0117,-1
DEVDI_POINT_CLOUD_511671,259078.035,2535224.977,-18.7030,0.0000,0.0000,0.0000,-1
DEVDI_POINT_CLOUD_511671,259081.035,2535224.977,-18.7330,0.0000,0.0300,0.0024,-1
DEVDI_POINT_CLOUD_511671,259097.035,2535224.977,-18.8390,0.0000,0.1360,0.0111,-1
DEVDI_POINT_CLOUD_511671,259099.035,2535224.977,-18.7640,0.0000,0.0610,0.0050,-1
DEVDI_POINT_CLOUD_511671,258436.035,2535225.977,-18.8850,0.0000,0.1820,0.0148,-1
DEVDI_POINT_CLOUD_511671,258447.035,2535225.977,-18.9010,0.0000,0.1980,0.0161,-1
DEVDI_POINT_CLOUD_511671,258452.035,2535225.977,-18.7310,0.2958,0.0280,0.0023,-1
DEVDI_POINT_CLOUD_511671,258456.035,2535225.977,-19.9230,0.0000,1.2200,0.0995,-1
DEVDI_POINT_CLOUD_511671,258484.035,2535225.977,-19.7960,0.0000,1.0930,0.0891,-1
DEVDI_POINT_CLOUD_511671,258489.035,2535225.977,-20.0370,0.3057,1.3340,0.1088,-1
DEVDI_POINT_CLOUD_511671,258490.035,2535225.977,-20.1200,0.3132,1.4170,0.1155,-1
DEVDI_POINT_CLOUD_511671,258492.035,2535225.977,-20.1070,0.0000,1.4040,0.1145,-1
DEVDI_POINT_CLOUD_511671,258497.035,2535225.977,-20.1430,0.0000,1.4400,0.1174,-1
DEVDI_POINT_CLOUD_511671,258502.035,2535225.977,-20.1840,0.3357,1.4810,0.1207,-1
DEVDI_POINT_CLOUD_511671,258503.035,2535225.977,-20.1800,0.3377,1.4770,0.1204,-1
DEVDI_POINT_CLOUD_511671,258505.035,2535225.977,-20.2100,0.3592,1.5070,0.1229,-1
DEVDI_POINT_CLOUD_511671,258515.035,2535225.977,-20.2670,0.0000,1.5640,0.1275,-1
DEVDI_POINT_CLOUD_511671,258518.035,2535225.977,-20.2420,0.3752,1.5390,0.1255,-1
DEVDI_POINT_CLOUD_511671,258519.035,2535225.977,-20.2590,0.5236,1.5560,0.1269,-1
DEVDI_POINT_CLOUD_511671,258561.035,2535225.977,-19.3990,0.0000,0.6960,0.0567,-1
DEVDI_POINT_CLOUD_511671,259050.035,2535225.977,-18.8510,0.0000,0.1480,0.0121,-1
DEVDI_POINT_CLOUD_511671,259054.035,2535225.977,-18.8630,0.0000,0.1600,0.0130,-1
DEVDI_POINT_CLOUD_511671,259071.035,2535225.977,-18.7890,0.0000,0.0860,0.0070,-1
DEVDI_POINT_CLOUD_511671,258432.035,2535226.977,-18.8470,0.0000,0.1440,0.0117,-1
DEVDI_POINT_CLOUD_511671,258446.035,2535226.977,-18.7780,0.0000,0.0750,0.0061,-1
DEVDI_POINT_CLOUD_511671,258453.035,2535226.977,-19.9500,0.1427,1.2470,0.1017,-1
DEVDI_POINT_CLOUD_511671,258486.035,2535226.977,-19.7870,0.0000,1.0840,0.0884,-1
DEVDI_POINT_CLOUD_511671,258490.035,2535226.977,-19.8450,0.3057,1.1420,0.0931,-1
DEVDI_POINT_CLOUD_511671,258505.035,2535226.977,-20.2270,0.3507,1.5240,0.1242,-1
DEVDI_POINT_CLOUD_511671,258507.035,2535226.977,-20.2220,0.0000,1.5190,0.1238,-1
DEVDI_POINT_CLOUD_511671,258509.035,2535226.977,-20.2290,0.3632,1.5260,0.1244,-1
DEVDI_POINT_CLOUD_511671,258510.035,2535226.977,-20.2350,0.5162,1.5320,0.1249,-1
DEVDI_POINT_CLOUD_511671,258519.035,2535226.977,-20.2560,0.0215,1.5530,0.1266,-1
DEVDI_POINT_CLOUD_511671,258524.035,2535226.977,-20.3090,0.3952,1.6060,0.1309,-1
DEVDI_POINT_CLOUD_511671,258525.035,2535226.977,-20.2990,0.4002,1.5960,0.1301,-1
DEVDI_POINT_CLOUD_511671,258533.035,2535226.977,-19.4840,0.0000,0.7810,0.0637,-1
DEVDI_POINT_CLOUD_511671,258559.035,2535226.977,-18.7520,0.0000,0.0490,0.0040,-1
DEVDI_POINT_CLOUD_511671,259046.035,2535226.977,-18.8150,0.0000,0.1120,0.0091,-1
DEVDI_POINT_CLOUD_511671,259049.035,2535226.977,-18.8120,0.0000,0.1090,0.0089,-1
DEVDI_POINT_CLOUD_511671,259056.035,2535226.977,-18.8570,0.3263,0.1540,0.0126,-1
DEVDI_POINT_CLOUD_511671,259057.035,2535226.977,-18.8560,0.3258,0.1530,0.0125,-1
DEVDI_POINT_CLOUD_511671,259070.035,2535226.977,-18.8330,0.0000,0.1300,0.0106,-1
DEVDI_POINT_CLOUD_511671,259078.035,2535226.977,-18.7690,0.3453,0.0660,0.0054,-1
DEVDI_POINT_CLOUD_511671,259088.035,2535226.977,-18.7870,0.0000,0.0840,0.0068,-1
DEVDI_POINT_CLOUD_511671,259090.035,2535226.977,-18.7720,0.0000,0.0690,0.0056,-1
DEVDI_POINT_CLOUD_511671,259095.035,2535226.977,-18.8100,0.0000,0.1070,0.0087,-1
DEVDI_POINT_CLOUD_511671,259100.035,2535226.977,-18.8000,0.3433,0.0970,0.0079,-1
DEVDI_POINT_CLOUD_511671,258431.035,2535227.977,-19.0010,0.0000,0.2980,0.0243,-1
DEVDI_POINT_CLOUD_511671,258450.035,2535227.977,-18.9750,0.1033,0.2720,0.0222,-1
DEVDI_POINT_CLOUD_511671,258451.035,2535227.977,-19.3020,0.2625,0.5990,0.0488,-1
DEVDI_POINT_CLOUD_511671,258452.035,2535227.977,-19.5000,0.2460,0.7970,0.0650,-1
DEVDI_POINT_CLOUD_511671,258453.035,2535227.977,-19.7940,0.2207,1.0910,0.0889,-1
DEVDI_POINT_CLOUD_511671,258488.035,2535227.977,-19.9130,0.1787,1.2100,0.0986,-1
DEVDI_POINT_CLOUD_511671,258489.035,2535227.977,-19.8660,0.2022,1.1630,0.0948,-1
DEVDI_POINT_CLOUD_511671,258510.035,2535227.977,-20.2480,0.3632,1.5450,0.1260,-1
DEVDI_POINT_CLOUD_511671,258519.035,2535227.977,-20.3020,0.0170,1.5990,0.1304,-1
DEVDI_POINT_CLOUD_511671,258522.035,2535227.977,-20.3200,0.0000,1.6170,0.1318,-1
DEVDI_POINT_CLOUD_511671,258529.035,2535227.977,-19.5240,0.0000,0.8210,0.0669,-1
DEVDI_POINT_CLOUD_511671,258535.035,2535227.977,-19.6890,0.1368,0.9860,0.0804,-1
DEVDI_POINT_CLOUD_511671,258536.035,2535227.977,-19.2350,0.0902,0.5320,0.0434,-1
DEVDI_POINT_CLOUD_511671,258562.035,2535227.977,-19.4840,0.0000,0.7810,0.0637,-1
DEVDI_POINT_CLOUD_511671,259037.035,2535227.977,-18.7580,0.0000,0.0550,0.0045,-1
DEVDI_POINT_CLOUD_511671,259045.035,2535227.977,-18.8700,0.0000,0.1670,0.0136,-1
DEVDI_POINT_CLOUD_511671,259047.035,2535227.977,-18.8410,0.0000,0.1380,0.0113,-1
DEVDI_POINT_CLOUD_511671,259069.035,2535227.977,-18.7980,0.3308,0.0950,0.0077,-1
DEVDI_POINT_CLOUD_511671,259078.035,2535227.977,-18.8180,0.3698,0.1150,0.0094,-1
DEVDI_POINT_CLOUD_511671,259081.035,2535227.977,-18.8220,0.3403,0.1190,0.0097,-1
DEVDI_POINT_CLOUD_511671,259086.035,2535227.977,-18.8130,0.0000,0.1100,0.0090,-1
DEVDI_POINT_CLOUD_511671,259100.035,2535227.977,-18.8220,0.5007,0.1190,0.0097,-1
DEVDI_POINT_CLOUD_511671,259101.035,2535227.977,-18.8010,0.3433,0.0980,0.0080,-1
DEVDI_POINT_CLOUD_511671,258429.035,2535228.977,-19.0040,0.0000,0.3010,0.0245,-1
DEVDI_POINT_CLOUD_511671,258432.035,2535228.977,-18.9250,0.0000,0.2220,0.0181,-1
DEVDI_POINT_CLOUD_511671,258480.035,2535228.977,-20.1970,0.0000,1.4940,0.1218,-1
DEVDI_POINT_CLOUD_511671,258484.035,2535228.977,-20.2030,0.0000,1.5000,0.1223,-1
DEVDI_POINT_CLOUD_511671,258511.035,2535228.977,-20.2560,0.3757,1.5530,0.1266,-1
DEVDI_POINT_CLOUD_511671,258516.035,2535228.977,-20.2830,0.3737,1.5800,0.1288,-1
DEVDI_POINT_CLOUD_511671,258519.035,2535228.977,-20.2900,0.3967,1.5870,0.1294,-1
DEVDI_POINT_CLOUD_511671,258524.035,2535228.977,-20.2900,0.5466,1.5870,0.1294,-1
DEVDI_POINT_CLOUD_511671,258525.035,2535228.977,-20.2730,0.3907,1.5700,0.1280,-1
DEVDI_POINT_CLOUD_511671,258530.035,2535228.977,-19.9880,0.0000,1.2850,0.1048,-1
DEVDI_POINT_CLOUD_511671,258532.035,2535228.977,-20.3280,0.0000,1.6250,0.1325,-1
DEVDI_POINT_CLOUD_511671,258558.035,2535228.977,-18.7880,0.0000,0.0850,0.0069,-1
DEVDI_POINT_CLOUD_511671,259038.035,2535228.977,-18.8840,0.0000,0.1810,0.0148,-1
DEVDI_POINT_CLOUD_511671,259040.035,2535228.977,-18.8750,0.0000,0.1720,0.0140,-1
DEVDI_POINT_CLOUD_511671,259048.035,2535228.977,-18.8430,0.0000,0.1400,0.0114,-1
DEVDI_POINT_CLOUD_511671,259050.035,2535228.977,-18.8580,0.0000,0.1550,0.0126,-1
DEVDI_POINT_CLOUD_511671,259068.035,2535228.977,-18.7980,0.4775,0.0950,0.0077,-1
DEVDI_POINT_CLOUD_511671,259069.035,2535228.977,-18.8470,0.0235,0.1440,0.0117,-1
DEVDI_POINT_CLOUD_511671,259070.035,2535228.977,-18.8390,0.3308,0.1360,0.0111,-1
DEVDI_POINT_CLOUD_511671,259074.035,2535228.977,-18.8280,0.0000,0.1250,0.0102,-1
DEVDI_POINT_CLOUD_511671,259081.035,2535228.977,-18.8280,0.3433,0.1250,0.0102,-1
DEVDI_POINT_CLOUD_511671,258428.035,2535229.977,-18.9350,0.0000,0.2320,0.0189,-1
DEVDI_POINT_CLOUD_511671,258451.035,2535229.977,-19.2770,0.2447,0.5740,0.0468,-1
DEVDI_POINT_CLOUD_511671,258476.035,2535229.977,-19.9800,0.0000,1.2770,0.1041,-1
DEVDI_POINT_CLOUD_511671,258493.035,2535229.977,-19.7830,0.0000,1.0800,0.0880,-1
DEVDI_POINT_CLOUD_511671,258498.035,2535229.977,-19.9110,0.0000,1.2080,0.0985,-1
DEVDI_POINT_CLOUD_511671,258501.035,2535229.977,-20.1200,0.0000,1.4170,0.1155,-1
DEVDI_POINT_CLOUD_511671,258505.035,2535229.977,-20.2110,0.3322,1.5080,0.1229,-1
DEVDI_POINT_CLOUD_511671,258511.035,2535229.977,-20.2600,0.5236,1.5570,0.1269,-1
DEVDI_POINT_CLOUD_511671,258512.035,2535229.977,-20.2420,0.0015,1.5390,0.1255,-1
DEVDI_POINT_CLOUD_511671,258513.035,2535229.977,-20.2570,0.3667,1.5540,0.1267,-1
DEVDI_POINT_CLOUD_511671,258516.035,2535229.977,-20.2560,0.5554,1.5530,0.1266,-1
DEVDI_POINT_CLOUD_511671,258517.035,2535229.977,-20.3050,0.3737,1.6020,0.1306,-1
DEVDI_POINT_CLOUD_511671,258524.035,2535229.977,-20.2900,0.3907,1.5870,0.1294,-1
DEVDI_POINT_CLOUD_511671,258529.035,2535229.977,-19.5370,0.0000,0.8340,0.0680,-1
DEVDI_POINT_CLOUD_511671,258557.035,2535229.977,-19.4510,0.0000,0.7480,0.0610,-1
DEVDI_POINT_CLOUD_511671,258559.035,2535229.977,-19.3350,0.0000,0.6320,0.0515,-1
DEVDI_POINT_CLOUD_511671,259033.035,2535229.977,-18.7060,0.3338,0.0030,0.0002,-1
DEVDI_POINT_CLOUD_511671,259034.035,2535229.977,-18.8410,0.4013,0.1380,0.0113,-1
DEVDI_POINT_CLOUD_511671,259041.035,2535229.977,-18.7920,0.0000,0.0890,0.0073,-1
DEVDI_POINT_CLOUD_511671,259046.035,2535229.977,-18.8580,0.0000,0.1550,0.0126,-1
DEVDI_POINT_CLOUD_511671,259064.035,2535229.977,-18.8170,0.0000,0.1140,0.0093,-1
DEVDI_POINT_CLOUD_511671,259068.035,2535229.977,-18.8200,0.4944,0.1170,0.0095,-1
DEVDI_POINT_CLOUD_511671,259069.035,2535229.977,-18.8210,0.4775,0.1180,0.0096,-1
DEVDI_POINT_CLOUD_511671,259071.035,2535229.977,-18.8680,0.0000,0.1650,0.0135,-1
DEVDI_POINT_CLOUD_511671,259073.035,2535229.977,-18.8530,0.0000,0.1500,0.0122,-1
DEVDI_POINT_CLOUD_511671,259075.035,2535229.977,-18.8590,0.0000,0.1560,0.0127,-1
DEVDI_POINT_CLOUD_511671,259078.035,2535229.977,-18.8060,0.0000,0.1030,0.0084,-1
DEVDI_POINT_CLOUD_511671,259090.035,2535229.977,-18.8360,0.4797,0.1330,0.0108,-1
DEVDI_POINT_CLOUD_511671,259091.035,2535229.977,-18.8650,0.3363,0.1620,0.0132,-1
DEVDI_POINT_CLOUD_511671,259102.035,2535229.977,-18.7760,0.0000,0.0730,0.0060,-1
DEVDI_POINT_CLOUD_511671,258431.035,2535230.977,-19.0210,0.0000,0.3180,0.0259,-1
DEVDI_POINT_CLOUD_511671,258451.035,2535230.977,-19.9980,0.1158,1.2950,0.1056,-1
DEVDI_POINT_CLOUD_511671,258483.035,2535230.977,-20.1530,0.0000,1.4500,0.1182,-1
DEVDI_POINT_CLOUD_511671,258488.035,2535230.977,-20.1970,0.0000,1.4940,0.1218,-1
DEVDI_POINT_CLOUD_511671,258494.035,2535230.977,-19.9490,0.3652,1.2460,0.1016,-1
DEVDI_POINT_CLOUD_511671,258500.035,2535230.977,-20.0380,0.0000,1.3350,0.1088,-1
DEVDI_POINT_CLOUD_511671,258505.035,2535230.977,-20.1730,0.3512,1.4700,0.1198,-1
DEVDI_POINT_CLOUD_511671,258530.035,2535230.977,-20.3700,0.4847,1.6670,0.1359,-1
DEVDI_POINT_CLOUD_511671,258531.035,2535230.977,-20.4780,0.4307,1.7750,0.1447,-1
DEVDI_POINT_CLOUD_511671,258534.035,2535230.977,-20.4780,0.4747,1.7750,0.1447,-1
DEVDI_POINT_CLOUD_511671,258537.035,2535230.977,-20.5150,0.0000,1.8120,0.1477,-1
DEVDI_POINT_CLOUD_511671,258562.035,2535230.977,-19.3650,0.0000,0.6620,0.0540,-1
DEVDI_POINT_CLOUD_511671,259048.035,2535230.977,-18.8630,0.0000,0.1600,0.0130,-1
DEVDI_POINT_CLOUD_511671,259054.035,2535230.977,-18.8740,0.0000,0.1710,0.0139,-1
DEVDI_POINT_CLOUD_511671,259056.035,2535230.977,-18.8380,0.3283,0.1350,0.0110,-1
DEVDI_POINT_CLOUD_511671,259057.035,2535230.977,-18.8520,0.4672,0.1490,0.0121,-1
DEVDI_POINT_CLOUD_511671,259079.035,2535230.977,-18.8200,0.0000,0.1170,0.0095,-1
DEVDI_POINT_CLOUD_511671,259086.035,2535230.977,-18.8490,0.0000,0.1460,0.0119,-1
DEVDI_POINT_CLOUD_511671,259090.035,2535230.977,-18.7970,0.3363,0.0940,0.0077,-1
DEVDI_POINT_CLOUD_511671,259099.035,2535230.977,-18.8670,0.0000,0.1640,0.0134,-1
DEVDI_POINT_CLOUD_511671,258428.035,2535231.977,-19.0780,0.0000,0.3750,0.0306,-1
DEVDI_POINT_CLOUD_511671,258432.035,2535231.977,-18.9320,0.0000,0.2290,0.0187,-1
DEVDI_POINT_CLOUD_511671,258454.035,2535231.977,-20.6450,0.0000,1.9420,0.1583,-1
DEVDI_POINT_CLOUD_511671,258456.035,2535231.977,-19.0690,0.0000,0.3660,0.0298,-1
DEVDI_POINT_CLOUD_511671,258482.035,2535231.977,-20.2610,0.0000,1.5580,0.1270,-1
DEVDI_POINT_CLOUD_511671,258485.035,2535231.977,-20.1850,0.3667,1.4820,0.1208,-1
DEVDI_POINT_CLOUD_511671,258486.035,2535231.977,-20.2420,0.3382,1.5390,0.1255,-1
DEVDI_POINT_CLOUD_511671,258494.035,2535231.977,-20.2390,0.2202,1.5360,0.1252,-1
DEVDI_POINT_CLOUD_511671,258502.035,2535231.977,-20.0560,0.0000,1.3530,0.1103,-1
DEVDI_POINT_CLOUD_511671,258519.035,2535231.977,-20.2970,0.0000,1.5940,0.1300,-1
DEVDI_POINT_CLOUD_511671,258522.035,2535231.977,-20.3020,0.3832,1.5990,0.1304,-1
DEVDI_POINT_CLOUD_511671,258523.035,2535231.977,-20.2750,0.3967,1.5720,0.1282,-1
DEVDI_POINT_CLOUD_511671,258526.035,2535231.977,-20.1910,0.1127,1.4880,0.1213,-1
DEVDI_POINT_CLOUD_511671,258534.035,2535231.977,-20.4580,0.6844,1.7550,0.1431,-1
DEVDI_POINT_CLOUD_511671,258535.035,2535231.977,-20.4750,0.4747,1.7720,0.1445,-1
